TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,BryanPosey9,'1397246233081786372,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,hoopz120wiz1,'1541295334214684672,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,morningstardj,'54116248,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,LeSteeler,'1001743527645208576,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,haolawyer1327,'1865680544,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,John99440330,'1258952998459490304,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,LyleSpencer18,'1465060289842335744,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,Niner4Life_IDC,'1441851065058545667,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,el_pureagua,'751611072952631296,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,Dudeydude54321,'1018583438046228480,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,BigChuckEdits,'1344369715,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,Jtorre24,'2472780516,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,RTHM007,'1313664543328022528,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,MrHah8,'1501958805659295753,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,andymickp,'863231918275411969,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,ArdSlimthug1126,'2549270503,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,BigHurt_23,'2731234678,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,JamesClips2,'1409686304011472898,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,Jumpman23,'198975780,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,KingJames,'23083404,False
'1596296965100371973,'1456071154762985477,DragonTadCooper,'3293182800,lewoysmithjr,'1596295849071759360,replied_to,chicagobulls,'16212685,False
'1596296936675454976,'785362492448989184,LittleChan23,'1370801498,LakersLead,'1596291778772017153,replied_to,LakersLead,'1370801498,False
'1596296936675454976,'785362492448989184,LittleChan23,'1370801498,LakersLead,'1596291778772017153,replied_to,KingJames,'23083404,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,John99440330,'1258952998459490304,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,ExecuteOrder623,'1282475791666880513,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,216SuperBrowns,'1452458896086421516,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,lewoysmithjr,'3293182800,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,ChrisARay,'902704300882722816,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,nbaking44,'338051833,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,TophySai,'1445909870151028736,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,MythNix,'1147677023390724096,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,YUMadBro808,'2307882770,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,Benzene21,'138817931,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,RTBSports1,'1541636415389216768,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,AirJordans2323,'1396918921492586503,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,FunFactsnStats,'2153850409,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,twinkie_hunter,'1463378910750523398,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,stickyfingersFR,'373472769,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,haiti4eva,'864193772971864064,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,GetMyShineOn,'1518515428208918528,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,wesleyH982,'952897686507843586,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,LBJgoat_talk,'1151918718643036160,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,BLFactsRule,'221654816,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,goatmj__,'1429690547489284096,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,PreKobeEra,'1362664912145641472,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,BryanPosey9,'1397246233081786372,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,hoopz120wiz1,'1541295334214684672,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,morningstardj,'54116248,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,LeSteeler,'1001743527645208576,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,haolawyer1327,'1865680544,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,LyleSpencer18,'1465060289842335744,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,Niner4Life_IDC,'1441851065058545667,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,el_pureagua,'751611072952631296,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,Dudeydude54321,'1018583438046228480,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,BigChuckEdits,'1344369715,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,Jtorre24,'2472780516,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,RTHM007,'1313664543328022528,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,MrHah8,'1501958805659295753,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,andymickp,'863231918275411969,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,ArdSlimthug1126,'2549270503,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,BigHurt_23,'2731234678,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,JamesClips2,'1409686304011472898,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,Jumpman23,'198975780,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,KingJames,'23083404,False
'1596296898062999552,'1586729688944283650,TiborMeyerDavid,'1258952998459490304,John99440330,'1596289101572952065,replied_to,chicagobulls,'16212685,False
'1596296833277431808,'270007293,LandlordChuck,'57710919,ChrisBHaynes,'1595424854328881152,replied_to,ChrisBHaynes,'57710919,False
'1596296833277431808,'270007293,LandlordChuck,'57710919,ChrisBHaynes,'1595424854328881152,replied_to,NBAonTNT,'22178780,False
'1596296833277431808,'270007293,LandlordChuck,'57710919,ChrisBHaynes,'1595424854328881152,replied_to,KingJames,'23083404,False
'1596296833277431808,'270007293,LandlordChuck,'57710919,ChrisBHaynes,'1595424854328881152,replied_to,Lakers,'20346956,False
'1596296807243517952,'1472625873106972673,GEMINIMASTER7,'23083404,KingJames,'1594781097891573760,replied_to,KingJames,'23083404,False
'1596296807243517952,'1472625873106972673,GEMINIMASTER7,'23083404,KingJames,'1594781097891573760,replied_to,LIFEWTR,'743500962598428672,False
'1596296649605013505,'1445909870151028736,TophySai,'1569712760703057923,PatBevPod,'1596296434202005504,replied_to,PatBevPod,'1569712760703057923,False
'1596296649605013505,'1445909870151028736,TophySai,'1569712760703057923,PatBevPod,'1596296434202005504,replied_to,barstoolstore,'1006897570004729856,False
'1596296649605013505,'1445909870151028736,TophySai,'1569712760703057923,PatBevPod,'1596296434202005504,replied_to,patbev21,'92337777,False
'1596296649605013505,'1445909870151028736,TophySai,'1569712760703057923,PatBevPod,'1596296434202005504,replied_to,rone,'125522213,False
'1596296649605013505,'1445909870151028736,TophySai,'1569712760703057923,PatBevPod,'1596296434202005504,replied_to,KingJames,'23083404,False
'1596296610077904896,'284857415,23Isaiah08,'1569712760703057923,PatBevPod,'1596296434202005504,replied_to,PatBevPod,'1569712760703057923,False
'1596296610077904896,'284857415,23Isaiah08,'1569712760703057923,PatBevPod,'1596296434202005504,replied_to,barstoolstore,'1006897570004729856,False
'1596296610077904896,'284857415,23Isaiah08,'1569712760703057923,PatBevPod,'1596296434202005504,replied_to,patbev21,'92337777,False
'1596296610077904896,'284857415,23Isaiah08,'1569712760703057923,PatBevPod,'1596296434202005504,replied_to,rone,'125522213,False
'1596296610077904896,'284857415,23Isaiah08,'1569712760703057923,PatBevPod,'1596296434202005504,replied_to,KingJames,'23083404,False
'1596296437540585472,'1445909870151028736,TophySai,'145789715,RomeTrav,'1596296011550711809,replied_to,RomeTrav,'145789715,False
'1596296437540585472,'1445909870151028736,TophySai,'145789715,RomeTrav,'1596296011550711809,replied_to,KingJames,'23083404,False
'1596296437540585472,'1445909870151028736,TophySai,'145789715,RomeTrav,'1596296011550711809,replied_to,JeanieBuss,'34862549,False
'1596296380925952000,'1445909870151028736,TophySai,'145789715,RomeTrav,'1596296011550711809,replied_to,RomeTrav,'145789715,False
'1596296380925952000,'1445909870151028736,TophySai,'145789715,RomeTrav,'1596296011550711809,replied_to,Original_Turner,'560820176,False
'1596296380925952000,'1445909870151028736,TophySai,'145789715,RomeTrav,'1596296011550711809,replied_to,buddyhield,'174520063,False
'1596296380925952000,'1445909870151028736,TophySai,'145789715,RomeTrav,'1596296011550711809,replied_to,AntDavis23,'159113258,False
'1596296380925952000,'1445909870151028736,TophySai,'145789715,RomeTrav,'1596296011550711809,replied_to,KingJames,'23083404,False
'1596296380925952000,'1445909870151028736,TophySai,'145789715,RomeTrav,'1596296011550711809,replied_to,JeanieBuss,'34862549,False
'1596296303721345025,'284857415,23Isaiah08,'145789715,RomeTrav,'1596296011550711809,replied_to,RomeTrav,'145789715,False
'1596296303721345025,'284857415,23Isaiah08,'145789715,RomeTrav,'1596296011550711809,replied_to,KingJames,'23083404,False
'1596296303721345025,'284857415,23Isaiah08,'145789715,RomeTrav,'1596296011550711809,replied_to,russwest44,'35982046,False
'1596305385853521921,'1474902145652637696,NFLDataBot,'2557521,espn,'1596305163731468290,replied_to,espn,'2557521,False
'1596305374805647363,'1579167499081449477,AidenWr48414742,'1169818354606936064,WCshows23,'1595594055534186496,replied_to,WCshows23,'1169818354606936064,False
'1596305374805647363,'1579167499081449477,AidenWr48414742,'1169818354606936064,WCshows23,'1595594055534186496,replied_to,oimateusa,'1454119652263534593,False
'1596305374805647363,'1579167499081449477,AidenWr48414742,'1169818354606936064,WCshows23,'1595594055534186496,replied_to,espn,'2557521,False
'1596305369596563456,'836868162,Boricua303787,'2557521,espn,'1596305163731468290,replied_to,espn,'2557521,False
'1596305353053904897,'817457350986514433,Coach_Wainscott,'571220146,adrianclarke64,'1596272944719843328,replied_to,adrianclarke64,'571220146,False
'1596305353053904897,'817457350986514433,Coach_Wainscott,'571220146,adrianclarke64,'1596272944719843328,replied_to,espn,'2557521,False
'1596305298918023168,'771048539069616129,GDodll,'348354113,wolfpack______,'1596015969104580608,replied_to,wolfpack______,'348354113,False
'1596305298918023168,'771048539069616129,GDodll,'348354113,wolfpack______,'1596015969104580608,replied_to,FMitchell84,'733372587854712833,False
'1596305298918023168,'771048539069616129,GDodll,'348354113,wolfpack______,'1596015969104580608,replied_to,espn,'2557521,False
'1596305298918023168,'771048539069616129,GDodll,'348354113,wolfpack______,'1596015969104580608,replied_to,NFL,'19426551,False
'1596305298033348608,'1587910663548145665,Daveydelphia76,'2557521,espn,'1596305163731468290,replied_to,espn,'2557521,False
'1596305265204539392,'1456755682313744387,faenmegogdu,'2557521,espn,'1596305163731468290,replied_to,espn,'2557521,False
'1596305256572682240,'1502424938153746436,POLESPLSEAT,'2557521,espn,'1596305163731468290,replied_to,espn,'2557521,False
'1596305239623229441,'1388653820755025924,jaylen1___,'2557521,espn,'1596305163731468290,replied_to,espn,'2557521,False
'1596305230991613954,'1538296543526068224,LAplswin,'2557521,espn,'1596305163731468290,replied_to,espn,'2557521,False
'1596305224616001537,'396624350,CurryTakingOver,'2557521,espn,'1596305163731468290,replied_to,espn,'2557521,False
'1596305223311847424,'185937470,Cameroncrazy336,'2557521,espn,'1596305163731468290,replied_to,espn,'2557521,False
'1596305214436352000,'2851652992,ZoTruther,'2557521,espn,'1596305163731468290,replied_to,espn,'2557521,False
'1596305214273093632,'1579167499081449477,AidenWr48414742,'1454119652263534593,oimateusa,'1595532432333164544,replied_to,oimateusa,'1454119652263534593,False
'1596305214273093632,'1579167499081449477,AidenWr48414742,'1454119652263534593,oimateusa,'1595532432333164544,replied_to,espn,'2557521,False
'1596305206916091904,'940077581453242369,PhillyA1980,'1551717765433753604,HrvyBrent1,'1596264791433048065,replied_to,HrvyBrent1,'1551717765433753604,False
'1596305206916091904,'940077581453242369,PhillyA1980,'1551717765433753604,HrvyBrent1,'1596264791433048065,replied_to,rezacks,'708081745237651456,False
'1596305206916091904,'940077581453242369,PhillyA1980,'1551717765433753604,HrvyBrent1,'1596264791433048065,replied_to,espn,'2557521,False
'1596305206916091904,'940077581453242369,PhillyA1980,'1551717765433753604,HrvyBrent1,'1596264791433048065,replied_to,ESPNPlus,'1044284694387412992,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,BorN2BaBuck,'2249550098,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,RambleWamble,'966369132383014912,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,On3NIL,'1417984153816125440,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,LukeStampini,'133147090,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,RGIII,'498961017,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,jeremycrabtree,'22944753,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,AndyWittry,'483960206,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,On3sports,'1294350150052335616,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,Pete_Nakos96,'2249438112,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,espn,'2557521,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,Bijan5Robinson,'826238596302540800,False
'1596305204986929153,'38754691,gregthompson07,'2249550098,BorN2BaBuck,'1596263714235494400,replied_to,InsideTexas,'15783407,False
'1596305201929289728,'1516954962626060291,mrundercovercop,'2557521,espn,'1596271082163535877,replied_to,espn,'2557521,False
'1596305201111367680,'63776913,CBrownATL,'1158383077250543619,DawgStats,'1596304716115640321,replied_to,DawgStats,'1158383077250543619,False
'1596305201111367680,'63776913,CBrownATL,'1158383077250543619,DawgStats,'1596304716115640321,replied_to,espn,'2557521,False
'1596305201111367680,'63776913,CBrownATL,'1158383077250543619,DawgStats,'1596304716115640321,replied_to,Gators_Hater,'192004562,False
'1596305197000982529,'1282008954743267329,Mrbuttboy,'1505057034554654720,UtesMakoa,'1596288075130613760,replied_to,UtesMakoa,'1505057034554654720,False
'1596305197000982529,'1282008954743267329,Mrbuttboy,'1505057034554654720,UtesMakoa,'1596288075130613760,replied_to,pcrafton4,'814542369592930305,False
'1596305197000982529,'1282008954743267329,Mrbuttboy,'1505057034554654720,UtesMakoa,'1596288075130613760,replied_to,CablesPiano,'1225825594371297280,False
'1596305197000982529,'1282008954743267329,Mrbuttboy,'1505057034554654720,UtesMakoa,'1596288075130613760,replied_to,espn,'2557521,False
'1596305180982927360,'355127089,BongoGooner,'4842772361,IBnuts06,'1596248948741636097,replied_to,IBnuts06,'4842772361,False
'1596305180982927360,'355127089,BongoGooner,'4842772361,IBnuts06,'1596248948741636097,replied_to,espn,'2557521,False
'1596305168198426624,'817457350986514433,Coach_Wainscott,'2557521,espn,'1596271082163535877,replied_to,espn,'2557521,False
'1596305164071231488,'1175662972259196929,Joshpoppin,'1216478625161252870,GarrisonFrazer,'1596275983677796352,replied_to,GarrisonFrazer,'1216478625161252870,False
'1596305164071231488,'1175662972259196929,Joshpoppin,'1216478625161252870,GarrisonFrazer,'1596275983677796352,replied_to,bobert0h,'1566503186394906626,False
'1596305164071231488,'1175662972259196929,Joshpoppin,'1216478625161252870,GarrisonFrazer,'1596275983677796352,replied_to,espn,'2557521,False
'1596305164071231488,'1175662972259196929,Joshpoppin,'1216478625161252870,GarrisonFrazer,'1596275983677796352,replied_to,ESPNPlus,'1044284694387412992,False
'1596305131909238785,'1429593321630887944,MikeJones8912,'348799939,ReeseClarett13,'1596204422832558084,replied_to,ReeseClarett13,'348799939,False
'1596305131909238785,'1429593321630887944,MikeJones8912,'348799939,ReeseClarett13,'1596204422832558084,replied_to,espn,'2557521,False
'1596305131909238785,'1429593321630887944,MikeJones8912,'348799939,ReeseClarett13,'1596204422832558084,replied_to,CollegeGameDay,'71023061,False
'1596305131909238785,'1429593321630887944,MikeJones8912,'348799939,ReeseClarett13,'1596204422832558084,replied_to,30for30,'46195370,False
'1596304982428381184,'1464998634,coachhersom,'1288869246735450112,GZ_CFC,'1596303880354254849,replied_to,GZ_CFC,'1288869246735450112,False
'1596304982428381184,'1464998634,coachhersom,'1288869246735450112,GZ_CFC,'1596303880354254849,replied_to,CyclonePower40,'516126705,False
'1596304982428381184,'1464998634,coachhersom,'1288869246735450112,GZ_CFC,'1596303880354254849,replied_to,CycloneLarry69,'1168018744804691968,False
'1596304982428381184,'1464998634,coachhersom,'1288869246735450112,GZ_CFC,'1596303880354254849,replied_to,IowaBoy69_420,'772474501393162244,False
'1596304982428381184,'1464998634,coachhersom,'1288869246735450112,GZ_CFC,'1596303880354254849,replied_to,espn,'2557521,False
'1596304974522507264,'1461868450888839168,le14981328,'2557521,espn,'1596271082163535877,replied_to,espn,'2557521,False
'1596304950132617219,'1579167499081449477,AidenWr48414742,'1454119652263534593,oimateusa,'1595532432333164544,replied_to,oimateusa,'1454119652263534593,False
'1596304950132617219,'1579167499081449477,AidenWr48414742,'1454119652263534593,oimateusa,'1595532432333164544,replied_to,espn,'2557521,False
'1596304947863515136,'1183046584642211846,Nel18475333,'2557521,espn,'1596271082163535877,replied_to,espn,'2557521,False
'1596304914694606848,'21959698,TrevRichHD,'1258055709603831809,LeRonCrowder,'1596285846185213952,replied_to,LeRonCrowder,'1258055709603831809,True
'1596304914694606848,'21959698,TrevRichHD,'1258055709603831809,LeRonCrowder,'1596285846185213952,replied_to,KyrieIrving,'317370751,True
'1596304914694606848,'21959698,TrevRichHD,'1258055709603831809,LeRonCrowder,'1596285846185213952,replied_to,espn,'2557521,True
'1596304914694606848,'21959698,TrevRichHD,'1258055709603831809,LeRonCrowder,'1596285846185213952,replied_to,stephenasmith,'16302242,True
'1596304860655124480,'974403205550526464,RadioDystopia,'2557521,espn,'1596271082163535877,replied_to,espn,'2557521,False
'1596304853071953921,'3378637515,WillyDiBa7,'1336712258097999873,RookieRocc,'1596248402043478022,replied_to,RookieRocc,'1336712258097999873,False
'1596304853071953921,'3378637515,WillyDiBa7,'1336712258097999873,RookieRocc,'1596248402043478022,replied_to,espn,'2557521,False
'1596304848584343553,'1207824770395463681,RichB02318864,'2557521,espn,'1596260694738862080,replied_to,espn,'2557521,False
'1596304848584343553,'1207824770395463681,RichB02318864,'2557521,espn,'1596260694738862080,replied_to,ESPNPlus,'1044284694387412992,False
'1596304842858713088,'103848491,nixgeekgirl,'1056669525528248321,DirtyGiant69,'1596255436025565185,replied_to,DirtyGiant69,'1056669525528248321,False
'1596304842858713088,'103848491,nixgeekgirl,'1056669525528248321,DirtyGiant69,'1596255436025565185,replied_to,espn,'2557521,False
'1596304819526201345,'1041875218233536512,sicemsam23,'2244162276,ccedrift,'1596273579766996992,replied_to,ccedrift,'2244162276,False
'1596304819526201345,'1041875218233536512,sicemsam23,'2244162276,ccedrift,'1596273579766996992,replied_to,espn,'2557521,False
'1596304811791728644,'1448111170192293888,KevinSkelly1155,'2557521,espn,'1596260694738862080,replied_to,espn,'2557521,False
'1596304811791728644,'1448111170192293888,KevinSkelly1155,'2557521,espn,'1596260694738862080,replied_to,ESPNPlus,'1044284694387412992,False
'1596304767340380160,'470246358,CoachFuhrman,'78183672,DickieV,'1596238054670618624,replied_to,DickieV,'78183672,False
'1596304767340380160,'470246358,CoachFuhrman,'78183672,DickieV,'1596238054670618624,replied_to,OleMissMBB,'323004974,False
'1596304767340380160,'470246358,CoachFuhrman,'78183672,DickieV,'1596238054670618624,replied_to,espn,'2557521,False
'1596304767340380160,'470246358,CoachFuhrman,'78183672,DickieV,'1596238054670618624,replied_to,DickieV,'78183672,False
'1596304482731712512,'2358534488,coachdnelson,'1168018744804691968,CycloneLarry69,'1596299658606694400,replied_to,CycloneLarry69,'1168018744804691968,False
'1596304482731712512,'2358534488,coachdnelson,'1168018744804691968,CycloneLarry69,'1596299658606694400,replied_to,StephenCurry30,'42562446,False
'1596300550974234625,'1388717915713589248,B_Rim0532,'1111768307886145537,DrGuru_,'1596280235213086721,replied_to,DrGuru_,'1111768307886145537,False
'1596300550974234625,'1388717915713589248,B_Rim0532,'1111768307886145537,DrGuru_,'1596280235213086721,replied_to,StephenCurry30,'42562446,False
'1596300141505708032,'1049417399647137792,nfaith_walk,'1280092498149306368,PeeDubb2,'1596116880728596480,replied_to,PeeDubb2,'1280092498149306368,False
'1596300141505708032,'1049417399647137792,nfaith_walk,'1280092498149306368,PeeDubb2,'1596116880728596480,replied_to,overtime,'2379056251,False
'1596300141505708032,'1049417399647137792,nfaith_walk,'1280092498149306368,PeeDubb2,'1596116880728596480,replied_to,StephenCurry30,'42562446,False
'1596300141505708032,'1049417399647137792,nfaith_walk,'1280092498149306368,PeeDubb2,'1596116880728596480,replied_to,warriors,'26270913,False
'1596299328431149056,'1049417399647137792,nfaith_walk,'2379056251,overtime,'1595871145365995521,replied_to,overtime,'2379056251,False
'1596299328431149056,'1049417399647137792,nfaith_walk,'2379056251,overtime,'1595871145365995521,replied_to,StephenCurry30,'42562446,False
'1596299328431149056,'1049417399647137792,nfaith_walk,'2379056251,overtime,'1595871145365995521,replied_to,warriors,'26270913,False
'1596297487345938433,'1205894557,RayHood22,'4836530927,ChaseCenter,'1596236055417872384,replied_to,ChaseCenter,'4836530927,False
'1596297487345938433,'1205894557,RayHood22,'4836530927,ChaseCenter,'1596236055417872384,replied_to,warriors,'26270913,False
'1596297487345938433,'1205894557,RayHood22,'4836530927,ChaseCenter,'1596236055417872384,replied_to,StephenCurry30,'42562446,False
'1596297487345938433,'1205894557,RayHood22,'4836530927,ChaseCenter,'1596236055417872384,replied_to,warriors,'26270913,False
'1596297487345938433,'1205894557,RayHood22,'4836530927,ChaseCenter,'1596236055417872384,replied_to,LetsGoWarriors,'27189557,False
'1596297487345938433,'1205894557,RayHood22,'4836530927,ChaseCenter,'1596236055417872384,replied_to,DubNation_247,'741626966910992389,False
'1596297487345938433,'1205894557,RayHood22,'4836530927,ChaseCenter,'1596236055417872384,replied_to,NBA,'19923144,False
'1596297418982625280,'1205894557,RayHood22,'26270913,warriors,'1596200578559799296,replied_to,warriors,'26270913,False
'1596297418982625280,'1205894557,RayHood22,'26270913,warriors,'1596200578559799296,replied_to,NBCSAuthentic,'17790911,False
'1596297418982625280,'1205894557,RayHood22,'26270913,warriors,'1596200578559799296,replied_to,957thegame,'27331177,False
'1596297418982625280,'1205894557,RayHood22,'26270913,warriors,'1596200578559799296,replied_to,StephenCurry30,'42562446,False
'1596297418982625280,'1205894557,RayHood22,'26270913,warriors,'1596200578559799296,replied_to,warriors,'26270913,False
'1596297418982625280,'1205894557,RayHood22,'26270913,warriors,'1596200578559799296,replied_to,LetsGoWarriors,'27189557,False
'1596297418982625280,'1205894557,RayHood22,'26270913,warriors,'1596200578559799296,replied_to,DubNation_247,'741626966910992389,False
'1596297418982625280,'1205894557,RayHood22,'26270913,warriors,'1596200578559799296,replied_to,NBA,'19923144,False
'1596297311600377858,'1205894557,RayHood22,'141291242,warriorsshop,'1596184143787794432,replied_to,warriorsshop,'141291242,False
'1596297311600377858,'1205894557,RayHood22,'141291242,warriorsshop,'1596184143787794432,replied_to,warriors,'26270913,False
'1596297311600377858,'1205894557,RayHood22,'141291242,warriorsshop,'1596184143787794432,replied_to,StephenCurry30,'42562446,False
